FoodID,FoodCode,FoodGroupID,FoodSourceID,FoodDescription,FoodDescriptionF,FoodDateOfEntry,FoodDateOfPublication,CountryCode,ScientificName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,114,1,0,"Milk, fluid, skim","Lait, liquide, 閏r閙?,1981-01-01,,01085,
115,115,1,1,Milk", dry, skim, powder," instant""","Lait, poudre, 閏r閙? instant",1981-01-01,,01092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,116,14,1,"Hot chocolate, cocoa, homemade, prepared with whole milk","Chocolat chaud, cacao, fait maison, pr閜ar?avec lait entier",1981-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,117,1,3,"Egg substitute, frozen (yolk replaced)","Oeuf, succ閐an? congel?(jaune remplac?",1981-01-01,,01142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,118,1,3,"Butter, regular","Beurre, sal?,1981-01-01,,01001,
119,119,1,3,Cheese"," cheddar""",Fromage cheddar,1981-01-01,,01009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,120,1,3,"Cheese, cottage, (2% M.F.)","Fromage cottage, (2% M.G.)",1981-01-01,,01015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,122,1,3,"Coffee whitener (non dairy), powdered","Colorant ?caf?(non laitier), en poudre",1981-01-01,,01069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,123,1,0,"Milk, fluid, whole, producer, 3.7% M.F.","Lait, liquide, entier, agriculteur, 3.7% M.G.",1990-01-01,,01078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,124,1,0,"Milk, fluid, buttermilk, cultured, 1% M.F.","Babeurre, liquide, culture, 1% M.G.",1981-01-01,,01088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,125,1,24,"Egg, chicken, whole, fresh or frozen, raw","Oeuf, poule, entier, frais ou congel? cru",1989-01-01,1999-02-01,01123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,126,1,23,"Egg, chicken, white, fresh or frozen, raw","Oeuf, poule, blanc, frais ou congel? cru",1989-01-01,1999-02-01,01124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,127,1,23,"Egg, chicken, yolk, fresh or frozen, raw","Oeuf, poule, jaune, frais ou congel? cru",1989-01-01,1999-02-01,01125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,129,1,4,"Egg, chicken, whole, cooked, fried","Oeuf, poule, entier, cuit, frit",1989-01-01,,01128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,130,1,36,"Egg, chicken, whole, cooked, boiled in shell, hard-cooked","Oeuf, poule, entier, cuit, bouilli ?la coque, dur",1990-01-01,,01129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,132,1,4,"Egg, chicken, whole, cooked, poached","Oeuf, poule, entier, cuit, poch?,1989-01-01,,01131,
133,133,1,36,Egg", chicken, whole, cooked," scrambled or omelet""","Oeuf, poule, entier, cuit, brouill?ou omelette",1989-01-01,,01132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,134,1,1,"Milk, dry, skim, powder, regular","Lait, en poudre, 閏r閙?,1981-01-01,,01154,
136,136,1,24,Cream", table (coffee)," 18% M.F.""","Cr鑝e ?caf?(cr鑝e de table), 18% M.G.",1985-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,137,1,24,"Cream, whipping, 32% M.F.","Cr鑝e ?fouetter, 32% M.G.",1985-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,138,1,24,"Cream, whipping, 35% M.F.","Cr鑝e ?fouetter, 35% M.G.",1985-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,139,1,0,"Cream, sour, cultured, 14% M.F","Cr鑝e sure, de culture, 14% M.G.",1981-01-01,,01178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,140,1,1,"Milk, evaporated, whole, canned, undiluted, 7.8% M.F.","Lait, concentr? entier, conserve, non dilu? 7,8% M.G.",1981-01-01,,01096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,147,1,0,"Cheese, cottage, uncreamed, dry, large or small curd, nonfat","Fromage cottage sec, press? sans gras, gros et petit grain",1991-01-01,,01014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,150,1,24,"Cream, cereal (half and half), 10% M.F.","Cr鑝e ?c閞閍les (moiti?moiti?, 10% M.G.",1985-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,151,1,24,"Cream, table (coffee), 15% M.F.","Cr鑝e, ?caf?(de table), 15% M.G.",1985-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,152,1,26,"Cream, sour, cultured, 18% M.F.","Cr鑝e sure, de culture, 18% M.G.",1985-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,153,1,26,"Milk, evaporated, partly skimmed, canned, undiluted, 2% M.F.","Lait, concentr? partiellemente 閏r閙? conserve, non dilu? 2% M.G.",1984-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,160,1,26,"Cheese, calorie-reduced (6% M.F.)","Fromage, r閐uit en calories (6% M.G.)",1991-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,163,1,24,"Cream, table (coffee), 20% M.F.",Cr鑝e de table (?caf? 20% M.G.,1985-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,164,19,0,"Dessert, frozen yogourt","Dessert, congel? yogourt glac?,1990-01-01,,42187,
169,169,2,0,Spices", allspice," ground""","蓀ices, piments de la jama飍ue, moulu",1981-01-01,,02001,Pimenta dioica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,170,2,0,"Spices, anise seeds","蓀ices, anis, graines",1990-01-01,,02002,Pimpinella anisum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,171,2,0,"Spices, basil, dried","蓀ices, basilic, d閟hydrat?,1981-01-01,,02003,Ocimum basilicum
172,172,2,0,Spices"," bay leaf""","蓀ices, laurier, feuilles",1981-01-01,,02004,Laurus nobilis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,173,2,0,"Spices, caraway seed","蓀ices, carvi, graines",1993-01-01,,02005,Carum carvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,174,2,0,"Spices, cardamom, ground","蓀ices, cardamome, moulue",1981-01-01,,02006,Elettaria cardamomum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,175,2,0,"Spices, celery seed","蓀ices, c閘eri, graines",1981-01-01,,02007,Apium graveolens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,176,2,0,"Spices, chervil, dried","蓀ices, cerfeuil, d閟hydrat?,1981-01-01,,02008,Anthriscus cerefolium
177,177,2,0,Spices"," chili powder""","蓀ices, chili, poudre",1981-01-01,,02009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,178,2,0,"Spices, cinnamon, ground","蓀ices, cannelle, moulue",1981-01-01,,02010,Cinnamomum verum & Cinnamomum aromaticum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,179,2,0,"Spices, cloves, ground","蓀ices, clou de girofle, moulu",1981-01-01,,02011,Syzyghum aromaticum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,180,2,0,"Spices, coriander leaf (cilantro), dried","蓀ices, coriandre (cilantro), feuilles, d閟hydrat?,1990-01-01,,02012,Coriandrum sativum
181,181,2,0,Spices"," coriander seed (cilantro)""","蓀ices, coriandre (cilantro), graines",1981-01-01,,02013,Coriandrum sativum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,182,2,0,"Spices, cumin seed","蓀ices, cumin, graines",1981-01-01,,02014,Cuminum cyminum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183,2,0,"Spices, curry powder","蓀ices, cari, poudre",1981-01-01,,02015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184,2,0,"Spices, dill seed","蓀ices, aneth, graines",1981-01-01,,02016,Anethum graveolens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,185,2,0,"Spices, dill weed, dried","蓀ices, aneth, d閟hydrat?,1981-01-01,,02017,Anethum graveolens
186,186,2,0,Spices"," fennel seed""","蓀ices, fenouil, graines",1981-01-01,,02018,Foeniculum vulgare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187,2,0,"Spices, fenugreek seed","蓀ices, fenugrec, graines",1981-01-01,,02019,Trigonella foenum-graecum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188,2,0,"Spices, garlic powder","蓀ices, ail, poudre",1981-01-01,,02020,Allium sativum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,189,2,0,"Spices, ginger, ground","蓀ices, gingembre, moulu",1981-01-01,,02021,Zingiber officinale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190,2,0,"Spices, mace, ground","蓀ices, macis, moulu",1981-01-01,,02022,Myristica fragrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,191,2,0,"Spices, marjoram, dried","蓀ices, marjolaine, d閟hydrat閑",1981-01-01,,02023,Origanum majorana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,192,2,0,"Spices, mustard seed, yellow","蓀ices, graines de moutarde, jaunes",1981-01-01,,02024,Sinapis alba and Brassica juncea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,193,2,0,"Spices, nutmeg, ground","蓀ices, muscade, moulue",1981-01-01,,02025,Myristica fragrans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,194,2,0,"Spices, onion powder","蓀ices, oignon, poudre",1981-01-01,,02026,Allium cepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,195,2,0,"Spices, oregano, ground","蓀ices, origan, moulu",1981-01-01,,02027,Origanum vulgare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,196,2,0,"Spices, paprika","蓀ices, paprika",1981-01-01,,02028,Capsicum annuum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,197,2,0,"Spices, parsley, dried","蓀ices, persil, d閟hydrat?,1981-01-01,,02029,Petroselinum crispum
198,198,2,0,Spices", pepper," black""","蓀ices, poivre, noir",1981-01-01,,02030,Piper nigrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,199,2,0,"Spices, pepper, red or cayenne","蓀ices, piment rouge ou de cayenne",1981-01-01,,02031,Capsicum frutescens or Capsicum annuum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,200,2,0,"spices, pepper, white","蓀ices, poivre, blanc",1981-01-01,,02032,Piper nigrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,201,2,0,"Spices, poppy seed","蓀ices, pavot, graines",1981-01-01,,02033,Papaver somniferum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,202,2,0,"Spices, poultry seasoning","蓀ices, assaisonnement pour volaille",1981-01-01,,02034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,203,2,0,"Spices, pumpkin pie spice","蓀ices, assaisonnement pour tarte ?la citrouille",1981-01-01,,02035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,204,2,0,"Spices, rosemary, dried","蓀ices, romarin, d閟hydrat?,1981-01-01,,02036,Rosmarinus officinalis
205,205,2,0,Spices"," saffron""","蓀ices, safran",1981-01-01,,02037,Crocus sativus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,206,2,0,"Spices, sage, ground","蓀ices, sauge, moulue",1981-01-01,,02038,Salvia officinalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,207,2,0,"Spices, savory, ground","蓀ices, sarriette, moulue",1981-01-01,,02039,Satureja hortensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,209,2,0,"Spices, tarragon, dried","蓀ices, estragon, d閟hydrat?,1981-01-01,,02041,Artemisia dracunculus
210,210,2,0,Spices", thyme," dried""","蓀ices, thym, d閟hydrat?,1981-01-01,,02042,Thymus vulgaris
211,211,2,0,Spices", turmeric," ground""","蓀ices, curcuma, moulu",1981-01-01,,02043,Curcuma domestica (C longa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,212,2,0,"Basil, fresh","Basilic, frais",1993-01-01,,02044,Ocimum basilicum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,213,2,0,"Spices, dill weed, fresh","蓀ices, aneth, frais",1993-01-01,,02045,Anethum graveolens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,214,2,0,"Salt, table","Sel, table",1995-01-01,,02047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,215,2,0,"Spices, thyme, fresh","蓀ices, thym, frais",1995-01-01,,02049,Thymus vulgaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,216,2,0,Vanilla extract,"Vanille, extrait",1995-01-01,,02050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,217,2,0,"Vanilla extract, imitation, with alcohol","Vanille, extrait, imitation, avec alcool",1995-01-01,,02051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,218,2,0,"Vanilla extract, imitation, without alcohol","Vanille, extrait, imitation, sans alcool",1995-01-01,,02052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,219,20,20,"Grains, barley, malt extract, dried","Grains c閞閍liers, orge, malt, extrait, d閟hydrat?,1981-01-01,,,
232,232,3,38,Babyfood", snack, biscuit," mixed grain""","Aliments pour b閎? grignotises, biscuit, m閘ange de grains",2015-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,283,3,38,"Babyfood, cereal, barley, with milk powder, dry","B閎? c閞閍le, orge, avec poudre de lait, s鑓he",2015-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,285,3,38,"Babyfood, cereal, mixed grain, dry","B閎? c閞閍le, m閘ange de grains, s鑓he",2015-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,286,3,38,"Babyfood, cereal, mixed grain, prepared with formula or breast milk","B閎? c閞閍le, m閘ange de grains, pr閜ar閑 avec pr閜aration pour nourrissons ou lait maternel",2015-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,287,3,38,"Babyfood, cereal, mixed grain, with milk powder and fruit, dry","B閎? c閞閍le, m閘ange de grains, avec poudre de lait et fruits, s鑓he",2015-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,291,3,38,"Babyfood, cereal, oat, dry","B閎? c閞閍le, avoine, s鑓he",2015-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,293,3,38,"Babyfood, cereal, rice, with milk powder and fruit, dry","B閎? c閞閍le, riz, avec poudre de lait et fruits, s鑓he",2015-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,394,3,38,"Babyfood, cereal, rice, dry","B閎? c閞閍le, riz, s鑓he",2015-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,414,4,0,"Animal fat, beef tallow","Gras animal, suif de boeuf (gras de boeuf)",1981-01-01,,04001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,415,4,0,"Sandwich spread, with chopped pickle, regular, unspecified oil","Tartinade pour sandwich, avec cornichons hach閟, ordinaire, huile non sp閏ifi閑",1981-01-01,,04030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,416,4,0,"Vegetable oil, rice bran","Huile v間閠ale, son de riz",1981-01-01,,04037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,417,4,0,"Vegetable oil, wheat germ","Huile v間閠ale, germe de bl?,1981-01-01,,04038,
418,418,4,0,Vegetable oil"," peanut""","Huile v間閠ale, arachide",1981-01-01,,04042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,419,4,0,"Vegetable oil, soybean","Huile v間閠ale, soya",1981-01-01,,04044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,420,4,0,"Vegetable oil, coconut","Huile v間閠ale, noix de coco",1993-01-01,,04047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,422,4,0,"Vegetable oil, olive","Huile v間閠ale, olive",1981-01-01,,04053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,423,4,0,"Vegetable oil, palm","Huile v間閠ale, palme",1981-01-01,,04055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,424,4,0,"Vegetable oil, sesame","Huile v間閠ale, s閟ame",1981-01-01,,04058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,426,4,0,"Salad dressing, french, homemade, unspecified oil","Vinaigrette, fran鏰ise, faite maison, huile non sp閏ifi閑",1981-01-01,,04133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,428,4,0,"Salad dressing, oil and vinegar, homemade","Vinaigrette, huile et vinaigre, faite maison",1981-01-01,,04135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,429,4,0,"Vegetable oil, cocoa butter","Huile v間閠ale, beurre de cacao",1981-01-01,,04501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,430,4,0,"Vegetable oil, cottonseed","Huile v間閠ale, graine de coton",1981-01-01,,04502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,432,4,0,"Vegetable oil, safflower, linoleic (70% and over)","Huile v間閠ale, carthame, acide linol閕que (70% et plus)",1981-01-01,,04510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
